Maintenance_ID,Truck_ID,Maintenance_Date,Maintenance_Type,Downtime_Hours,Maintenance_Cost,Failure_Flag
1307233,910607,2025-04-25 20:04:06,Engine,62.2,191660.73,0
1307234,913901,2023-11-18 17:06:10,Corrective,81.2,82341.57,0
1307235,911926,2023-11-27 09:53:17,Inspection,60.5,217514.08,0
1307236,911732,2024-08-24 14:55:22,Corrective,12.4,237832.94,0
1307237,913044,2025-02-09 04:19:04,Corrective,76.5,50195.18,0
1307238,913144,2025-04-02 14:06:47,Engine,89.3,48996.61,0
1307239,911510,2024-02-03 04:09:21,Engine,69.5,268297.75,0
1307240,913876,2023-05-26 19:01:47,Preventive,24.4,102663.28,0
1307241,913974,2025-04-13 12:52:08,Corrective,37.3,160544.0,0
1307242,912586,2025-12-05 21:34:50,Tire,78.5,111604.61,0
1307243,913978,2023-05-08 02:47:48,Inspection,28.7,113861.3,0
1307244,913050,2023-01-26 21:12:22,Preventive,60.2,261915.82,0
1307245,912007,2023-07-28 06:11:49,Inspection,38.9,244521.79,0
1307246,912090,2023-05-05 20:16:47,Engine,119.7,297722.85,0
1307247,912629,2024-11-09 19:57:58,Inspection,17.0,55581.51,1
1307248,911369,2024-10-10 23:29:49,Preventive,5.1,199159.03,0
1307249,912622,2024-11-18 21:42:04,Tire,113.2,257620.34,0
1307250,913241,2024-12-22 10:24:53,Preventive,48.4,25965.68,0
1307251,912394,2025-06-27 12:14:45,Inspection,53.1,247675.57,0
1307252,913274,2023-03-26 17:51:49,Engine,33.3,46617.38,0
1307253,912475,2023-08-18 05:10:43,Tire,114.0,95756.41,0
1307254,910477,2025-02-04 14:32:39,Tire,32.9,127532.61,0
1307255,913097,2024-05-27 21:26:10,Tire,85.6,75099.94,0
1307256,911331,2023-06-18 19:06:12,Preventive,60.1,278103.03,1
1307257,912184,2023-11-28 20:56:31,Tire,70.2,173330.04,0
1307258,911889,2024-10-13 00:14:14,Tire,35.3,41505.94,0
1307259,910181,2023-04-07 02:10:20,Tire,84.6,5904.8,1
1307260,913272,2023-12-18 02:53:41,Engine,109.6,166554.12,1
1307261,912351,2024-06-08 00:18:15,Preventive,72.4,134933.24,0
1307262,911300,2025-12-15 09:49:59,Preventive,100.7,11388.33,0
1307263,913162,2023-07-12 01:42:22,Engine,38.6,6775.1,1
1307264,912210,2023-01-29 17:56:35,Corrective,107.2,188309.92,1
1307265,910274,2023-06-20 01:46:51,Preventive,65.0,213614.87,0
1307266,910491,2024-04-27 18:24:07,Inspection,92.7,265450.5,1
1307267,913133,2025-09-10 01:12:33,Tire,18.0,23109.83,0
1307268,911262,2025-09-13 15:37:08,Corrective,105.9,288537.68,0
1307269,910470,2024-11-23 02:13:05,Corrective,17.1,204452.97,1
1307270,912315,2024-04-15 16:30:02,Tire,12.0,249969.27,0
1307271,910578,2025-07-02 16:19:18,Preventive,41.5,54900.01,1
1307272,910899,2024-08-04 16:22:58,Tire,33.3,39034.08,0
1307273,910764,2023-01-07 21:29:20,Inspection,22.5,219423.38,0
1307274,910607,2024-12-26 04:52:39,Tire,112.9,119623.9,0
1307275,911649,2025-08-02 03:19:49,Corrective,51.9,205138.37,0
1307276,913600,2023-10-13 13:17:14,Inspection,109.2,77260.05,0
1307277,912425,2024-05-12 13:58:46,Tire,52.6,124536.7,0
1307278,911959,2023-10-23 21:02:48,Tire,78.9,101377.92,0
1307279,912389,2023-05-18 15:02:03,Inspection,96.2,274495.53,0
1307280,912714,2023-07-01 00:21:48,Engine,67.4,169200.71,0
1307281,910186,2023-03-29 12:19:49,Corrective,15.8,295979.32,0
1307282,911277,2023-05-18 08:25:48,Tire,67.0,22926.38,0
1307283,913103,2024-04-19 09:36:49,Tire,77.7,87153.9,0
1307284,910900,2025-12-17 23:12:39,Inspection,69.4,215548.55,0
1307285,911823,2024-09-14 22:58:07,Engine,58.4,102071.14,0
1307286,913232,2025-07-17 00:12:09,Engine,100.2,130001.1,0
1307287,913826,2025-12-04 08:23:36,Corrective,8.9,186127.67,0
1307288,910048,2025-11-07 23:49:44,Corrective,64.5,83982.64,0
1307289,911811,2025-02-13 23:17:51,Engine,87.9,30583.37,0
1307290,912112,2025-04-29 05:06:36,Corrective,13.3,14726.59,1
1307291,910884,2023-05-30 13:28:01,Tire,39.2,187164.45,0
1307292,910311,2024-08-22 03:17:00,Tire,49.3,83504.66,1
1307293,912230,2024-02-25 10:49:37,Tire,40.3,189137.11,0
1307294,910724,2023-11-09 22:30:04,Engine,85.3,173644.39,0
1307295,911498,2025-12-27 23:49:38,Corrective,101.0,47712.58,0
1307296,912340,2025-09-14 20:03:23,Engine,5.3,218414.23,0
1307297,911309,2023-04-05 20:19:18,Corrective,12.1,161706.94,0
1307298,911930,2023-05-30 12:09:29,Tire,108.8,184469.91,0
1307299,911848,2023-10-26 22:03:57,Inspection,74.7,209757.44,0
1307300,911859,2023-07-08 19:28:39,Inspection,68.9,178141.56,0
1307301,912340,2023-10-24 09:33:52,Engine,41.5,198309.83,0
1307302,912227,2025-07-04 15:43:13,Preventive,10.8,60677.37,0
1307303,913859,2023-05-15 21:59:45,Corrective,72.6,209753.61,1
1307304,910203,2023-01-30 11:40:27,Tire,80.3,83256.92,0
1307305,912185,2023-08-21 10:32:17,Preventive,65.2,247700.58,0
1307306,912051,2025-05-18 04:14:06,Engine,6.8,99586.29,1
1307307,913121,2025-08-19 12:19:57,Engine,71.1,91095.83,0
1307308,913789,2024-03-07 11:36:00,Inspection,39.6,269414.09,1
1307309,912091,2023-11-22 09:13:53,Inspection,29.8,55571.82,0
1307310,910369,2025-04-20 17:14:01,Tire,17.4,134200.7,0
1307311,911708,2023-01-30 12:30:49,Corrective,50.3,8986.8,1
1307312,911873,2023-08-08 13:59:21,Inspection,4.8,41926.97,0
1307313,912456,2024-01-04 02:54:55,Engine,66.2,18884.33,0
1307314,913965,2025-04-02 19:09:42,Corrective,30.8,73244.65,0
1307315,911769,2023-06-30 15:39:03,Preventive,41.9,274561.65,0
1307316,913114,2025-05-02 03:58:48,Engine,104.8,3829.07,0
1307317,910783,2024-03-19 02:48:57,Inspection,75.1,238460.62,0
1307318,913315,2025-07-23 13:57:53,Engine,68.6,131285.58,0
1307319,912460,2025-11-10 18:06:44,Corrective,39.8,150915.2,0
1307320,913163,2025-03-12 00:16:45,Inspection,0.8,264887.37,0
1307321,913248,2025-10-23 23:07:54,Inspection,104.6,282503.32,0
1307322,913359,2024-11-16 21:56:02,Inspection,73.7,52815.62,1
1307323,911693,2023-02-11 18:00:09,Corrective,100.5,105025.17,0
1307324,910478,2024-02-22 18:07:17,Engine,86.9,140429.28,0
1307325,912486,2025-12-25 11:01:43,Preventive,23.3,128941.29,0
1307326,910690,2025-06-28 17:41:21,Engine,22.4,13723.46,0
1307327,912647,2023-06-25 18:32:24,Corrective,74.0,170833.94,0
1307328,911181,2023-11-16 09:38:28,Tire,90.4,90494.71,0
1307329,912893,2023-06-18 03:49:02,Tire,26.8,238328.53,0
1307330,911618,2025-12-04 23:22:35,Engine,24.1,209027.53,0
1307331,911709,2023-02-26 23:51:10,Preventive,109.7,287412.45,0
1307332,912972,2025-08-31 18:39:20,Tire,87.7,287710.88,1
1307333,913505,2024-11-06 04:45:08,Engine,2.8,253568.72,0
1307334,912572,2024-02-03 05:16:28,Engine,111.6,217618.84,0
1307335,913507,2023-11-19 20:51:26,Tire,102.5,92168.55,0
1307336,912158,2023-11-08 15:32:14,Engine,54.6,212352.06,0
1307337,910674,2024-08-01 12:28:10,Corrective,119.8,169939.83,0
1307338,913588,2023-02-26 06:33:03,Engine,82.5,50856.53,0
1307339,912184,2024-06-14 02:58:35,Tire,51.3,249307.15,0
1307340,912891,2023-12-25 04:12:15,Tire,44.4,84276.81,1
1307341,910093,2023-07-18 07:11:51,Inspection,12.3,180656.87,0
1307342,913128,2025-02-20 00:20:25,Corrective,17.7,213890.07,0
1307343,911318,2023-04-03 02:34:45,Engine,66.3,239707.22,0
1307344,911270,2024-04-15 04:25:00,Tire,97.8,165259.22,0
1307345,910339,2025-10-05 15:06:58,Corrective,45.9,162068.74,0
1307346,913906,2023-02-25 21:54:00,Engine,20.9,10419.3,0
1307347,911255,2023-12-30 18:51:54,Engine,84.1,143043.22,0
1307348,911030,2024-01-13 21:44:25,Inspection,54.0,287943.09,0
1307349,912451,2025-05-14 07:31:51,Engine,72.8,237722.23,1
1307350,910131,2025-07-07 12:38:52,Tire,118.4,177790.95,0
1307351,912076,2023-12-22 14:06:20,Inspection,108.8,119442.61,0
1307352,911814,2023-06-14 10:06:31,Corrective,40.2,75007.99,0
1307353,911412,2024-02-24 12:18:19,Preventive,57.1,121476.53,0
1307354,913656,2024-02-27 18:15:15,Preventive,77.0,153807.52,0
1307355,911021,2024-02-05 09:48:01,Corrective,25.8,55410.66,1
1307356,911377,2024-05-02 06:52:53,Tire,70.6,5293.09,0
1307357,913633,2023-03-04 03:05:25,Engine,111.7,295694.32,0
1307358,911305,2024-04-27 09:31:58,Tire,50.4,249200.55,0
1307359,912517,2023-05-25 22:30:24,Corrective,104.6,172906.7,0
1307360,911433,2024-04-13 21:50:22,Engine,90.0,130147.69,1
1307361,912031,2023-04-21 22:06:28,Inspection,46.7,97786.24,0
1307362,911743,2025-05-18 19:25:08,Inspection,73.8,128659.32,0
1307363,911205,2025-01-11 21:20:55,Inspection,75.4,99430.62,1
1307364,912457,2025-07-10 01:23:30,Corrective,89.3,77873.1,0
1307365,910218,2025-05-16 13:29:20,Engine,98.1,244528.78,0
1307366,911271,2025-04-20 14:27:59,Corrective,39.3,160424.95,0
1307367,913836,2024-10-04 03:38:11,Engine,72.1,126446.37,0
1307368,911580,2023-07-23 17:09:24,Engine,66.2,104420.04,0
1307369,912738,2024-08-18 18:23:00,Inspection,55.1,261853.77,0
1307370,911355,2023-08-21 07:26:39,Tire,94.7,117626.28,0
1307371,910618,2024-06-11 10:53:15,Tire,83.9,171605.08,0
1307372,913485,2023-07-26 00:08:27,Preventive,65.4,149139.72,0
1307373,910690,2024-02-05 03:30:18,Corrective,49.8,48039.94,1
1307374,910038,2023-08-05 20:39:18,Corrective,85.8,7785.46,0
1307375,911771,2023-02-16 19:07:39,Inspection,14.8,189452.54,0
1307376,911067,2024-10-24 13:51:21,Tire,3.7,238865.99,1
1307377,910426,2023-07-18 14:21:48,Inspection,56.6,230421.77,0
1307378,911571,2023-04-12 03:23:38,Inspection,70.6,235360.01,0
1307379,910199,2023-01-12 13:48:38,Engine,67.1,28712.58,0
1307380,911293,2024-01-29 01:30:09,Preventive,97.6,119911.61,0
1307381,913165,2024-05-07 11:12:31,Engine,89.0,89412.87,0
1307382,910012,2025-11-30 01:14:16,Inspection,35.6,264287.29,0
1307383,911061,2024-05-12 14:51:51,Inspection,8.6,23189.28,1
1307384,910802,2023-01-13 09:12:14,Inspection,99.1,101071.34,0
1307385,913820,2025-10-19 14:36:08,Inspection,83.4,147387.24,0
1307386,912561,2024-02-01 19:02:50,Tire,12.6,215258.54,1
1307387,912310,2023-06-26 08:55:04,Inspection,24.9,78373.37,1
1307388,910593,2024-11-19 12:23:20,Corrective,90.8,215636.63,0
1307389,913716,2024-08-18 16:41:54,Inspection,104.4,54254.33,0
1307390,910631,2025-04-18 13:57:48,Inspection,84.3,28215.75,1
1307391,912511,2024-03-05 13:20:30,Preventive,117.6,275564.52,0
1307392,912095,2023-02-05 12:37:29,Tire,98.5,84254.22,0
1307393,910532,2023-06-06 13:33:33,Engine,76.2,2708.64,0
1307394,913452,2023-04-05 02:09:26,Engine,60.8,177941.52,1
1307395,910858,2025-07-19 02:05:20,Preventive,67.8,154628.74,0
1307396,911469,2025-10-22 23:38:09,Preventive,21.3,257697.36,0
1307397,911008,2025-03-26 08:59:21,Engine,68.9,165013.89,0
1307398,913201,2024-04-26 16:25:32,Corrective,7.3,44619.51,0
1307399,911872,2024-06-22 07:46:49,Corrective,88.5,59796.21,0
1307400,910810,2025-01-13 13:18:36,Inspection,116.1,109207.41,0
1307401,913848,2023-06-06 00:07:48,Corrective,93.9,81342.39,0
1307402,913807,2025-10-24 05:43:06,Engine,28.4,65837.96,1
1307403,910617,2023-10-13 07:33:14,Tire,63.3,194976.35,0
1307404,912212,2024-02-22 12:43:59,Corrective,22.2,178076.51,1
1307405,912012,2024-11-21 06:26:21,Preventive,88.3,246579.38,0
1307406,913974,2025-01-29 05:54:59,Inspection,86.1,153476.49,0
1307407,911473,2023-02-13 11:12:32,Engine,38.1,122536.22,0
1307408,911111,2025-07-07 01:05:40,Tire,107.6,189361.78,1
1307409,911310,2024-04-27 16:07:43,Corrective,104.9,139752.99,0
1307410,911076,2025-11-12 16:38:36,Preventive,48.1,30774.0,0
1307411,912175,2023-06-07 14:03:01,Corrective,2.1,139939.58,1
1307412,911639,2025-12-29 23:13:38,Engine,75.2,292953.5,0
1307413,910801,2025-05-18 11:56:23,Tire,42.7,87534.63,0
1307414,913493,2023-12-26 03:49:09,Inspection,74.3,147765.57,0
1307415,911892,2024-06-14 13:39:31,Engine,74.3,134644.76,1
1307416,911049,2024-07-12 13:57:50,Tire,81.5,73978.69,0
1307417,913442,2025-02-10 10:07:39,Corrective,0.7,143174.05,0
1307418,912820,2023-10-25 11:13:51,Inspection,103.3,297466.88,1
1307419,912972,2023-03-27 20:14:04,Inspection,107.4,183742.43,0
1307420,911944,2024-11-18 17:45:23,Preventive,34.6,162261.93,1
1307421,910926,2025-09-06 20:10:19,Corrective,58.3,272752.67,0
1307422,911834,2024-01-24 21:28:59,Preventive,80.8,131733.57,0
1307423,911661,2025-03-07 09:46:04,Inspection,110.7,241140.87,0
1307424,913762,2025-02-15 06:22:45,Inspection,2.2,167733.15,0
1307425,913605,2024-03-10 00:09:04,Corrective,30.4,186602.99,0
1307426,912780,2023-11-30 18:52:21,Corrective,57.6,126117.03,1
1307427,910473,2023-03-14 14:08:24,Tire,54.5,40191.2,0
1307428,912520,2024-04-28 17:57:09,Inspection,106.6,36727.18,0
1307429,913081,2025-02-08 09:43:36,Inspection,104.6,24638.87,1
1307430,913009,2024-07-30 21:35:06,Corrective,96.7,110841.33,0
1307431,913369,2024-11-21 18:13:10,Preventive,112.0,123181.02,0
1307432,910229,2024-09-13 13:29:58,Preventive,46.3,56434.85,0
1307433,912849,2025-05-08 21:56:42,Preventive,118.7,4610.79,1
1307434,912584,2024-10-17 03:49:56,Engine,118.1,292526.26,1
1307435,912441,2024-09-13 00:56:01,Tire,35.7,89902.39,0
1307436,910658,2024-02-19 11:36:40,Corrective,27.4,125911.67,1
1307437,911393,2023-11-14 10:16:49,Engine,109.4,270046.11,1
1307438,910968,2023-10-02 03:43:29,Preventive,69.0,62678.48,1
1307439,913711,2024-12-22 15:35:57,Engine,63.1,35036.92,1
1307440,910634,2024-11-13 05:32:14,Tire,93.3,38440.74,0
1307441,912973,2025-05-22 04:19:35,Engine,23.2,123147.53,0
1307442,913532,2025-06-02 16:42:02,Tire,15.6,148430.12,0
1307443,910630,2025-10-16 02:17:02,Tire,58.1,221091.81,0
1307444,912073,2024-12-25 07:41:23,Inspection,92.4,131990.48,0
1307445,911113,2025-01-16 17:52:29,Tire,83.0,20851.07,0
1307446,913768,2023-11-20 15:10:39,Inspection,90.1,104984.96,0
1307447,912285,2025-04-09 22:20:56,Inspection,98.4,190428.95,0
1307448,911410,2024-04-11 22:15:14,Preventive,70.6,35287.08,0
1307449,912105,2024-01-25 18:58:51,Tire,52.4,227243.51,0
1307450,913944,2024-06-10 08:13:17,Tire,110.5,61941.14,0
1307451,913417,2025-03-28 12:33:30,Corrective,6.2,95368.71,0
1307452,913349,2023-12-31 03:07:40,Inspection,17.9,110563.72,0
1307453,912025,2023-07-29 20:49:24,Inspection,33.4,98761.02,0
1307454,913923,2025-05-28 09:24:53,Engine,31.2,12417.16,0
1307455,912594,2023-08-03 11:19:56,Tire,108.6,28391.6,0
1307456,910310,2023-08-11 15:29:29,Corrective,31.1,122951.67,1
1307457,910008,2025-01-07 07:06:45,Engine,115.0,195674.52,0
1307458,911864,2025-04-25 17:12:00,Tire,96.2,40551.76,1
1307459,913616,2025-07-17 21:12:04,Inspection,104.0,144509.51,0
1307460,910662,2024-12-24 20:07:22,Tire,21.6,97441.73,0
1307461,910637,2023-09-04 21:08:50,Tire,64.1,230507.39,1
1307462,913806,2025-04-01 23:54:17,Corrective,77.4,247315.12,0
1307463,910613,2025-06-13 19:25:09,Inspection,66.6,36186.06,0
1307464,911336,2025-04-08 19:10:39,Tire,84.9,77882.88,0
1307465,911574,2024-01-25 22:46:57,Engine,55.9,64769.71,0
1307466,911600,2023-02-10 21:15:03,Inspection,93.0,285034.05,0
1307467,911707,2024-10-01 15:14:47,Engine,25.4,121354.85,0
1307468,912992,2023-10-08 13:43:01,Corrective,62.6,99956.82,0
1307469,913716,2023-01-25 07:51:24,Corrective,110.6,49058.33,0
1307470,911399,2025-09-13 03:03:42,Tire,62.6,263883.72,0
1307471,911184,2024-06-14 11:22:17,Corrective,96.2,210296.56,1
1307472,913026,2023-08-27 18:23:15,Tire,23.1,97934.2,1
1307473,913458,2024-07-24 23:16:03,Engine,39.9,13498.04,0
1307474,911921,2023-01-14 21:05:45,Inspection,98.6,178901.09,0
1307475,912901,2023-02-17 19:30:58,Corrective,42.7,250251.33,0
1307476,911500,2025-09-13 10:01:12,Preventive,51.5,274822.35,0
1307477,912004,2025-02-23 13:59:07,Corrective,83.3,68463.88,0
1307478,912674,2024-04-10 02:22:55,Engine,90.2,267672.02,0
1307479,911668,2025-02-28 02:40:27,Tire,65.6,78762.45,0
1307480,913000,2024-01-23 08:05:22,Inspection,81.1,234804.26,0
1307481,913426,2023-09-22 14:59:38,Engine,49.2,224438.19,0
1307482,912951,2023-09-29 14:58:36,Corrective,5.6,290201.13,0
1307483,911544,2025-06-19 08:25:53,Engine,112.8,275386.95,0
1307484,910856,2024-05-31 12:55:17,Tire,64.4,243244.72,1
1307485,913385,2023-07-22 19:02:58,Engine,3.5,234547.14,0
1307486,911029,2024-06-13 13:57:40,Corrective,14.3,152187.16,0
1307487,911897,2025-07-31 13:50:27,Preventive,42.7,244472.35,0
1307488,912054,2023-07-06 06:18:21,Preventive,94.9,93053.58,0
1307489,912447,2024-02-02 18:59:57,Tire,4.6,132828.12,0
1307490,912020,2024-07-13 11:56:24,Preventive,22.2,71348.75,1
1307491,913295,2024-02-22 14:17:43,Corrective,68.2,34259.27,0
1307492,911242,2024-05-28 16:31:45,Tire,74.6,204104.34,0
1307493,911590,2024-05-22 12:22:43,Engine,25.2,197102.49,0
1307494,911143,2024-07-29 07:46:59,Tire,42.5,299831.49,0
1307495,913304,2023-09-16 08:16:22,Engine,97.2,99514.57,0
1307496,910937,2025-05-17 07:27:40,Tire,112.2,178425.41,0
1307497,910930,2023-09-01 15:25:57,Tire,32.6,195982.29,0
1307498,913527,2024-11-04 14:36:00,Inspection,77.0,245030.56,0
1307499,911701,2025-12-10 08:17:37,Engine,91.8,223640.27,0
1307500,911860,2025-07-28 16:11:05,Tire,20.3,220182.08,0
1307501,913662,2025-12-20 18:12:42,Tire,116.8,77350.87,0
1307502,912964,2023-09-09 15:33:45,Corrective,13.7,13689.11,0
1307503,912240,2024-07-27 01:45:37,Engine,51.4,272367.39,0
1307504,911847,2023-07-30 18:28:17,Engine,25.9,210394.18,1
1307505,912428,2024-06-20 10:19:30,Corrective,18.2,211589.52,0
1307506,912139,2024-01-03 01:45:38,Engine,81.3,154461.01,0
1307507,910675,2025-12-28 04:40:23,Corrective,77.5,95607.7,1
1307508,910381,2025-02-25 00:13:09,Preventive,8.0,70233.24,0
1307509,911650,2023-11-22 19:00:06,Corrective,49.5,70023.23,0
1307510,911556,2024-01-25 09:12:33,Corrective,71.4,295231.94,1
1307511,910246,2025-06-03 09:38:27,Preventive,44.8,110007.63,1
1307512,913518,2024-07-05 03:53:19,Preventive,99.3,130363.48,0
1307513,913443,2023-07-07 01:51:48,Engine,34.7,6838.29,0
1307514,913656,2023-04-12 18:22:00,Engine,26.7,245697.0,0
1307515,913888,2024-02-29 07:24:02,Engine,100.5,144396.63,0
1307516,913545,2024-12-11 05:13:47,Engine,57.4,206413.68,0
1307517,910912,2023-09-19 14:16:29,Tire,18.4,234785.44,1
1307518,913278,2024-08-18 00:48:47,Corrective,5.6,268176.19,0
1307519,910924,2025-12-04 07:39:36,Preventive,80.9,297652.7,0
1307520,912568,2023-03-27 15:08:33,Inspection,47.4,186622.21,0
1307521,910588,2025-09-06 15:33:57,Inspection,80.6,67568.86,0
1307522,911954,2025-03-31 16:37:46,Tire,72.8,149331.36,0
1307523,912722,2024-02-12 21:15:09,Tire,100.7,117194.22,1
1307524,910707,2023-06-25 22:26:40,Inspection,43.7,132641.8,0
1307525,911417,2023-02-22 04:29:34,Corrective,114.2,163705.79,0
1307526,911508,2023-04-06 09:21:54,Tire,110.6,250109.62,0
1307527,913781,2025-09-21 11:30:29,Corrective,34.5,172012.39,0
1307528,910416,2023-10-27 08:11:27,Preventive,51.4,213674.87,0
1307529,911808,2025-09-26 13:25:47,Tire,89.0,59550.6,0
1307530,913852,2023-08-30 14:23:47,Tire,96.5,262046.85,0
1307531,913318,2024-04-15 07:20:50,Engine,109.1,230557.63,0
1307532,913240,2023-07-14 05:43:05,Tire,23.9,94641.64,0
1307533,912676,2025-05-02 08:36:56,Tire,46.4,90296.44,0
1307534,911448,2023-01-28 13:57:48,Corrective,49.6,156874.11,0
1307535,911869,2024-02-08 19:00:06,Engine,83.5,159261.32,1
1307536,913937,2025-07-02 09:02:06,Corrective,19.7,218529.15,1
1307537,911533,2024-11-02 08:40:43,Tire,77.4,268510.02,1
1307538,910847,2023-01-28 04:27:52,Engine,69.2,245771.85,0
1307539,912540,2023-05-25 13:59:05,Engine,117.6,215109.19,0
1307540,910670,2025-05-20 16:42:55,Tire,34.6,292048.26,0
1307541,911882,2024-03-25 22:19:41,Engine,60.8,252207.39,0
1307542,911549,2025-01-08 01:12:35,Inspection,103.5,250016.92,0
1307543,911041,2024-03-07 18:45:00,Inspection,47.0,142409.96,0
1307544,912425,2025-09-18 20:50:07,Engine,1.3,227605.44,1
1307545,912478,2023-05-30 10:28:42,Engine,38.6,3548.07,0
1307546,911700,2025-11-12 17:32:44,Engine,69.6,19941.38,0
1307547,913964,2024-01-30 11:07:36,Inspection,117.1,22921.43,0
1307548,912282,2024-09-22 01:32:00,Inspection,86.4,157323.07,0
1307549,911462,2024-07-16 15:50:19,Corrective,3.1,6516.28,0
1307550,912711,2023-02-21 06:56:03,Preventive,63.7,19396.28,0
1307551,910192,2025-10-11 21:33:48,Engine,52.6,198170.36,1
1307552,911313,2024-02-20 17:28:27,Tire,62.6,88852.36,0
1307553,913019,2024-11-05 01:55:42,Tire,33.1,211033.37,1
1307554,912436,2024-07-12 15:21:30,Tire,44.3,218744.29,0
1307555,912867,2024-02-19 08:04:57,Tire,113.8,179579.53,0
1307556,913401,2024-06-03 17:14:05,Engine,83.1,80591.93,0
1307557,912261,2023-09-01 12:34:16,Tire,46.5,111834.18,1
1307558,911168,2025-09-08 04:12:10,Preventive,5.3,204782.41,0
1307559,911174,2025-03-24 19:58:47,Preventive,0.8,151346.87,0
1307560,913508,2024-07-18 18:12:08,Preventive,64.6,151938.45,0
1307561,912516,2023-07-10 01:36:14,Corrective,113.8,129024.1,0
1307562,911175,2024-07-04 23:06:14,Preventive,2.4,119333.98,0
1307563,913494,2025-05-15 14:55:07,Preventive,14.9,165096.09,0
1307564,912836,2025-02-27 02:13:31,Tire,46.9,3073.43,0
1307565,913945,2025-06-29 13:08:58,Engine,48.7,41446.47,0
1307566,913024,2024-11-01 22:35:21,Corrective,105.6,19151.38,0
1307567,912226,2025-02-08 12:38:50,Tire,32.6,277952.72,0
1307568,910483,2024-10-09 19:28:15,Corrective,4.6,175350.5,0
1307569,913905,2023-03-24 01:17:38,Inspection,110.3,241918.05,1
1307570,910845,2025-04-20 08:41:09,Corrective,43.1,56373.45,0
1307571,913014,2023-04-13 02:40:58,Engine,72.9,183847.85,0
1307572,912082,2023-12-24 11:00:48,Engine,4.6,15251.26,0
1307573,912284,2025-12-13 04:37:11,Tire,63.2,95669.83,0
1307574,912507,2023-06-19 01:20:04,Inspection,60.8,209620.78,0
1307575,912699,2023-07-01 23:11:31,Preventive,87.7,233424.38,0
1307576,912110,2024-09-28 11:02:35,Engine,4.4,10291.42,1
1307577,911436,2023-12-28 03:08:29,Preventive,10.7,154542.93,0
1307578,911683,2024-12-23 20:51:24,Preventive,25.7,280502.3,0
1307579,910089,2024-09-14 18:25:34,Corrective,116.7,143932.27,0
1307580,911698,2024-07-05 21:37:57,Corrective,61.4,19817.66,0
1307581,910165,2025-08-22 02:20:12,Inspection,108.2,298795.42,1
1307582,911815,2023-06-28 13:36:23,Preventive,105.6,95266.66,0
1307583,911085,2024-05-03 13:41:45,Inspection,118.2,276034.75,0
1307584,913065,2025-04-30 20:02:17,Tire,56.8,138326.43,1
1307585,912808,2025-10-08 19:04:21,Preventive,46.2,22343.65,0
