Truck_ID,Truck_Type,Fuel_Type,Capacity_KG,Model_Year,Odometer_KM
913361,Heavy,Hybrid,19426,2018,595044
913362,Heavy,Hybrid,13664,2019,857465
913363,Light,Diesel,23911,2015,830560
913364,Medium,CNG,29449,2022,182968
913365,Medium,Hybrid,9898,2017,680062
913366,Medium,Electric,23274,2024,431134
913367,Light,Electric,12206,2015,896718
913368,Light,Hybrid,5743,2018,772095
913369,Heavy,CNG,9632,2021,143086
913370,Medium,CNG,21930,2016,544540
913371,Medium,Hybrid,15706,2015,465514
913372,Heavy,Electric,10500,2015,631778
913373,Light,Electric,4083,2016,724587
913374,Light,Hybrid,7842,2015,46081
913375,Heavy,CNG,23646,2019,845274
913376,Light,Electric,1976,2025,49308
913377,Light,Diesel,27468,2018,328599
913378,Heavy,Hybrid,14670,2018,487800
913379,Light,Electric,29794,2019,433606
913380,Light,CNG,1947,2022,302527
913381,Light,Electric,22786,2023,108776
913382,Light,Diesel,8119,2025,363505
913383,Heavy,Electric,19382,2019,282357
913384,Light,CNG,29686,2023,368280
913385,Light,Electric,7043,2022,202400
913386,Light,Diesel,25700,2021,112627
913387,Light,Hybrid,2263,2015,310369
913388,Medium,Electric,29948,2015,454924
913389,Heavy,Electric,24610,2016,707435
913390,Heavy,CNG,16129,2017,611659
913391,Medium,CNG,17929,2017,828835
913392,Heavy,Diesel,19893,2015,13754
913393,Light,Electric,23033,2024,774986
913394,Light,CNG,15838,2023,338210
913395,Medium,Electric,12904,2021,375124
913396,Heavy,Diesel,25471,2018,791456
913397,Medium,Diesel,6908,2016,497029
913398,Light,Electric,21068,2022,200870
913399,Light,CNG,12638,2021,525695
913400,Heavy,Diesel,12676,2025,445336
913401,Heavy,Diesel,28298,2021,12040
913402,Heavy,Hybrid,22019,2020,128432
913403,Heavy,CNG,5294,2022,715972
913404,Heavy,Electric,23343,2025,875503
913405,Light,CNG,11464,2021,867117
913406,Heavy,CNG,18870,2017,868971
913407,Heavy,Hybrid,16698,2023,196492
913408,Light,CNG,29262,2023,440749
913409,Medium,Electric,28604,2023,42005
913410,Heavy,Diesel,6267,2022,700055
913411,Medium,Electric,19664,2016,680837
913412,Light,Hybrid,28442,2023,262146
913413,Light,Hybrid,5060,2021,550592
913414,Heavy,CNG,17804,2024,28278
913415,Heavy,Hybrid,24515,2025,635631
913416,Medium,Hybrid,27476,2024,893564
913417,Light,Electric,28733,2020,11852
913418,Light,Hybrid,19230,2015,495561
913419,Medium,Electric,13019,2023,563761
913420,Medium,Diesel,1513,2019,849171
913421,Heavy,CNG,1834,2021,692727
913422,Medium,CNG,17782,2018,562852
913423,Light,Diesel,24925,2020,605157
913424,Heavy,Hybrid,9747,2021,557699
913425,Light,CNG,26200,2015,695727
913426,Medium,Electric,6330,2016,247694
913427,Heavy,CNG,17856,2018,896275
913428,Light,Electric,26618,2017,352917
913429,Medium,CNG,7244,2021,63536
913430,Light,CNG,1013,2022,65199
913431,Light,CNG,2916,2022,569024
913432,Heavy,CNG,9402,2023,745656
913433,Light,Diesel,27827,2020,898279
913434,Medium,Diesel,1254,2023,442827
913435,Heavy,Hybrid,27700,2016,867295
913436,Heavy,Electric,16444,2019,383426
913437,Medium,Diesel,1944,2016,385158
913438,Heavy,Diesel,12475,2025,201984
913439,Light,Electric,15028,2025,446763
913440,Light,Diesel,13461,2019,39328
913441,Heavy,Electric,8149,2022,301039
913442,Heavy,CNG,15508,2020,254910
913443,Light,Electric,16973,2023,180221
913444,Light,Hybrid,26411,2025,740597
913445,Light,Electric,8345,2017,38559
913446,Heavy,Electric,23486,2020,485650
913447,Light,Electric,17492,2018,377437
913448,Heavy,CNG,14221,2021,874468
913449,Medium,Hybrid,11345,2020,478398
913450,Light,Electric,29768,2019,468885
913451,Medium,Electric,9588,2015,558678
913452,Light,Electric,4372,2022,735017
913453,Light,CNG,4462,2021,705599
913454,Light,Diesel,4506,2019,216902
913455,Light,Hybrid,5909,2025,304101
913456,Light,CNG,13067,2020,769458
913457,Heavy,CNG,28518,2019,775587
913458,Heavy,Electric,19612,2019,454071
913459,Heavy,Diesel,8357,2024,643683
913460,Heavy,Diesel,19045,2020,337972
913461,Light,CNG,11878,2021,322308
913462,Medium,Diesel,25485,2018,686796
913463,Heavy,Diesel,7195,2023,600604
913464,Medium,Electric,27414,2017,53866
913465,Light,CNG,3700,2020,609471
913466,Heavy,Diesel,23152,2015,97455
913467,Medium,CNG,21588,2025,178662
913468,Medium,Diesel,24727,2021,701091
913469,Light,Electric,17206,2024,605876
913470,Heavy,Hybrid,7870,2018,561905
913471,Light,Electric,24069,2024,747743
913472,Medium,Electric,10929,2018,314957
913473,Medium,CNG,26472,2021,439260
913474,Heavy,Diesel,24542,2020,292025
913475,Heavy,Diesel,18723,2022,223285
913476,Heavy,CNG,22053,2024,897103
913477,Medium,Hybrid,3031,2018,116447
913478,Heavy,CNG,25817,2025,256763
913479,Heavy,Diesel,13536,2018,854419
913480,Heavy,Diesel,15239,2021,445759
913481,Medium,Electric,14753,2023,790069
913482,Heavy,CNG,11102,2024,53048
913483,Light,Hybrid,2598,2015,361467
913484,Light,Electric,12012,2015,739151
913485,Light,Electric,28765,2023,458832
913486,Medium,Electric,16304,2017,370787
913487,Heavy,CNG,18314,2023,609549
913488,Heavy,Hybrid,3724,2024,25060
913489,Light,CNG,29914,2021,477730
913490,Heavy,Diesel,28827,2022,388905
913491,Medium,Diesel,2655,2019,94280
913492,Light,CNG,5145,2019,252282
913493,Heavy,Electric,3904,2016,511749
913494,Heavy,Electric,26381,2020,307186
913495,Medium,Electric,8466,2021,537872
913496,Heavy,Hybrid,28187,2018,306230
913497,Heavy,Hybrid,5815,2018,685765
913498,Medium,Hybrid,8013,2019,451983
913499,Heavy,Diesel,3949,2025,498938
913500,Heavy,Hybrid,29903,2024,20179
913501,Heavy,CNG,25136,2024,444374
913502,Medium,CNG,23801,2020,182323
913503,Medium,CNG,2784,2020,649216
913504,Light,CNG,24252,2023,432603
913505,Medium,Hybrid,27306,2021,482347
913506,Heavy,Diesel,1538,2022,805789
913507,Medium,Diesel,18585,2019,214188
913508,Heavy,CNG,25325,2017,110086
913509,Medium,Electric,12553,2015,624977
913510,Light,Hybrid,3334,2024,729496
913511,Light,Electric,29077,2016,143912
913512,Heavy,CNG,10897,2019,157481
913513,Medium,CNG,1494,2024,115959
913514,Heavy,Diesel,19931,2020,423480
913515,Light,CNG,23370,2018,516564
913516,Medium,Electric,20456,2015,507207
913517,Medium,Electric,19498,2016,533458
913518,Heavy,CNG,9300,2016,398640
913519,Heavy,Electric,8176,2022,92605
913520,Medium,Diesel,7075,2024,236009
913521,Light,Electric,29148,2018,259609
913522,Heavy,Diesel,16226,2016,744967
913523,Light,Diesel,29896,2023,801367
913524,Light,Hybrid,15872,2024,643623
913525,Medium,Diesel,11795,2023,37353
913526,Light,CNG,19579,2015,343559
913527,Light,Hybrid,13122,2023,200623
913528,Light,Diesel,18309,2017,556019
913529,Heavy,Hybrid,22252,2017,725946
913530,Medium,CNG,23926,2022,230001
913531,Heavy,Electric,23446,2024,204068
913532,Medium,Hybrid,2156,2018,394529
913533,Medium,Diesel,10840,2018,517516
913534,Heavy,CNG,13068,2022,633785
913535,Light,Hybrid,13827,2020,315357
913536,Heavy,Hybrid,2925,2018,449759
913537,Light,Diesel,19516,2025,24671
913538,Light,Hybrid,13656,2019,897781
913539,Heavy,Electric,24474,2017,274147
913540,Heavy,Diesel,9047,2018,856994
913541,Medium,Electric,2923,2023,65760
913542,Heavy,CNG,10973,2023,141389
913543,Heavy,CNG,25367,2025,198586
913544,Medium,Diesel,1088,2020,475850
913545,Light,Diesel,13500,2020,420856
913546,Medium,CNG,4141,2020,519325
913547,Light,Hybrid,8966,2016,527006
913548,Light,CNG,29205,2024,129126
913549,Heavy,CNG,25872,2016,665779
913550,Light,Electric,18353,2015,470198
913551,Medium,Electric,13054,2018,551788
913552,Heavy,Hybrid,18281,2024,258145
913553,Light,CNG,4053,2018,284448
913554,Light,Hybrid,14148,2019,266297
913555,Heavy,Diesel,29056,2017,385836
913556,Light,Diesel,23003,2022,302807
913557,Light,CNG,23259,2023,593818
913558,Heavy,CNG,29976,2023,27839
913559,Heavy,Electric,28120,2022,493016
913560,Heavy,Hybrid,15182,2020,426594
913561,Heavy,Hybrid,1310,2024,517670
913562,Heavy,CNG,29912,2024,77868
913563,Light,Electric,5488,2019,407998
913564,Light,Electric,17713,2024,824953
913565,Light,Diesel,22680,2020,310835
913566,Heavy,Electric,6066,2022,462334
913567,Heavy,Electric,15972,2017,535202
913568,Light,CNG,13157,2017,685597
913569,Medium,Electric,3711,2017,519391
913570,Heavy,Diesel,9288,2023,781741
913571,Medium,Diesel,8832,2022,535291
913572,Light,Diesel,14426,2017,768982
913573,Light,Diesel,25001,2017,770450
913574,Light,Hybrid,7699,2017,104022
913575,Heavy,Hybrid,19958,2020,124795
913576,Heavy,Electric,11932,2016,752226
913577,Heavy,Diesel,15617,2020,188304
913578,Medium,Diesel,11204,2017,788114
913579,Medium,Diesel,5627,2025,678901
913580,Heavy,Diesel,8743,2024,510267
913581,Light,Electric,22409,2021,615144
913582,Heavy,Diesel,11818,2023,15856
913583,Light,CNG,15940,2024,136568
913584,Medium,Hybrid,5943,2024,633535
913585,Heavy,Hybrid,22089,2019,29096
913586,Medium,Diesel,23091,2017,281327
913587,Heavy,Electric,9420,2015,361567
913588,Light,Electric,17472,2023,17540
913589,Light,CNG,17336,2025,696828
913590,Light,Diesel,9697,2019,169414
913591,Medium,Diesel,29798,2015,52363
913592,Heavy,Hybrid,28610,2019,289982
913593,Heavy,CNG,29796,2018,603564
913594,Heavy,CNG,10200,2018,31102
913595,Medium,CNG,2013,2025,640053
913596,Light,Electric,2981,2020,342601
913597,Light,CNG,28601,2019,50107
913598,Heavy,Diesel,5608,2019,125093
913599,Light,CNG,2857,2018,777863
913600,Medium,Hybrid,22098,2019,180796
913601,Medium,CNG,1156,2021,285651
913602,Light,Diesel,27805,2015,753580
913603,Heavy,Hybrid,29716,2025,269998
913604,Light,Diesel,26620,2025,655210
913605,Heavy,Hybrid,12724,2018,859429
913606,Light,Hybrid,29304,2022,385536
913607,Heavy,Electric,18784,2016,276562
913608,Heavy,Electric,20937,2024,704925
913609,Light,Electric,26285,2018,585215
913610,Medium,Diesel,22655,2015,712677
913611,Heavy,Diesel,16633,2023,466275
913612,Light,CNG,12477,2016,450556
913613,Light,CNG,21974,2016,435122
913614,Heavy,Electric,2238,2018,144193
913615,Light,Diesel,6899,2023,422638
913616,Light,Diesel,14826,2021,657241
913617,Light,CNG,15030,2020,486886
913618,Medium,Hybrid,27397,2017,217790
913619,Medium,Hybrid,20957,2017,791789
913620,Light,Diesel,6329,2016,293378
913621,Light,Electric,14041,2023,224400
913622,Medium,Diesel,9431,2016,182623
913623,Medium,CNG,10773,2025,392879
913624,Light,Hybrid,22555,2025,602271
913625,Medium,Electric,3975,2017,304933
913626,Light,Electric,17257,2024,373373
913627,Heavy,Hybrid,23311,2019,283660
913628,Light,CNG,19960,2015,553625
913629,Heavy,Diesel,14319,2015,365056
913630,Medium,Diesel,15969,2019,851597
913631,Light,CNG,27853,2017,89643
913632,Heavy,Electric,6427,2017,164265
913633,Medium,Hybrid,24223,2025,177781
913634,Light,Hybrid,7805,2020,91087
913635,Heavy,CNG,28707,2021,766990
913636,Medium,Hybrid,22276,2015,258971
913637,Medium,CNG,5134,2018,564821
913638,Light,Electric,21387,2020,769853
913639,Light,Hybrid,29832,2018,274753
913640,Medium,Hybrid,13735,2017,527685
913641,Light,Hybrid,26402,2025,134602
913642,Heavy,Electric,26161,2018,176216
913643,Light,Electric,13792,2018,389638
913644,Heavy,CNG,5585,2025,865086
913645,Medium,Hybrid,7800,2015,600148
913646,Medium,Hybrid,7191,2020,527789
913647,Heavy,Electric,17758,2016,176309
913648,Medium,Electric,14968,2015,578410
913649,Heavy,Diesel,3219,2015,631090
913650,Light,Diesel,14617,2023,324925
913651,Medium,Electric,6782,2025,43905
913652,Heavy,CNG,27167,2024,83751
913653,Light,CNG,2101,2018,842409
913654,Heavy,Hybrid,10359,2016,166926
913655,Medium,Diesel,24347,2019,212233
913656,Heavy,CNG,19415,2016,123472
913657,Medium,CNG,26966,2020,468461
913658,Light,Diesel,15966,2015,897173
913659,Medium,CNG,23502,2022,148706
913660,Light,Diesel,23398,2016,217571
913661,Light,Diesel,13298,2021,261135
913662,Medium,Electric,26094,2021,211373
913663,Light,Hybrid,2500,2017,309430
913664,Medium,CNG,19798,2017,635936
913665,Light,Hybrid,13723,2022,302535
913666,Medium,CNG,18006,2018,767255
913667,Light,Hybrid,2459,2017,693586
913668,Medium,Diesel,24713,2023,358623
913669,Light,CNG,16783,2015,824934
913670,Light,Electric,7825,2025,369086
913671,Light,CNG,29391,2019,775923
913672,Light,Diesel,1520,2023,875240
913673,Medium,Electric,15957,2024,271808
913674,Light,Hybrid,12270,2022,188853
913675,Medium,Diesel,10716,2020,653430
913676,Light,Hybrid,15200,2019,524931
913677,Heavy,Hybrid,27538,2025,625398
913678,Light,Electric,14357,2017,879753
913679,Medium,Diesel,23087,2016,170339
913680,Heavy,Diesel,5811,2024,11246
913681,Heavy,Hybrid,15037,2023,241516
913682,Light,Hybrid,20347,2018,380332
913683,Light,Electric,4844,2016,889053
913684,Heavy,Electric,12077,2024,72561
913685,Heavy,Hybrid,1883,2016,396086
913686,Light,Diesel,28698,2024,877183
913687,Medium,Hybrid,20918,2016,791668
913688,Medium,Electric,13249,2025,662857
913689,Heavy,Diesel,15451,2017,271861
913690,Heavy,Electric,28088,2020,779905
913691,Light,Hybrid,9164,2019,23745
913692,Light,Electric,25100,2017,884111
913693,Medium,Diesel,11111,2024,492691
913694,Medium,CNG,24722,2015,846239
913695,Heavy,CNG,7859,2021,94020
913696,Heavy,Diesel,13697,2017,566152
913697,Medium,Diesel,21245,2018,356295
913698,Light,Hybrid,23076,2023,526953
913699,Medium,CNG,28975,2017,823937
913700,Light,Diesel,19150,2022,141467
913701,Medium,CNG,19651,2018,44251
913702,Heavy,Hybrid,9977,2020,71722
913703,Medium,Hybrid,11495,2025,369071
913704,Medium,CNG,9505,2024,409605
913705,Medium,Hybrid,23088,2018,371462
913706,Medium,Hybrid,6405,2024,589153
913707,Medium,Diesel,3793,2022,529732
913708,Heavy,CNG,11923,2023,750642
913709,Light,Electric,25258,2016,604780
913710,Light,Electric,28595,2020,531459
913711,Heavy,CNG,12505,2021,251728
913712,Medium,Electric,7093,2021,400777
913713,Light,Diesel,11468,2015,659117
913714,Medium,Electric,11270,2024,446887
913715,Heavy,Diesel,3440,2021,297895
913716,Medium,Electric,13518,2020,379504
913717,Light,Hybrid,17832,2015,672282
913718,Light,Diesel,9322,2020,828140
913719,Light,Hybrid,5484,2020,445784
913720,Light,Electric,9462,2024,653652
913721,Light,CNG,4299,2016,299318
913722,Heavy,Electric,21982,2025,720119
913723,Light,Hybrid,10086,2019,833290
913724,Heavy,Electric,12451,2025,287941
913725,Light,Diesel,2112,2024,212190
913726,Medium,Diesel,8745,2022,536396
913727,Heavy,Diesel,2937,2015,689197
913728,Heavy,Diesel,12622,2024,236890
913729,Heavy,Hybrid,7603,2023,272206
913730,Heavy,Electric,13552,2019,519046
913731,Medium,Hybrid,14980,2021,766637
913732,Medium,Electric,8458,2023,741114
913733,Light,Diesel,6391,2021,238573
913734,Medium,Hybrid,4320,2017,402390
913735,Heavy,Electric,6284,2021,360572
913736,Heavy,CNG,13808,2021,535778
913737,Heavy,CNG,27960,2022,608036
913738,Medium,Diesel,25583,2020,152146
913739,Heavy,Hybrid,1819,2021,592540
913740,Medium,Diesel,7430,2025,483642
913741,Medium,Diesel,11752,2015,18662
913742,Heavy,Diesel,28777,2024,251049
913743,Heavy,Diesel,27586,2018,879353
913744,Light,Electric,21728,2019,191345
913745,Heavy,Diesel,14845,2020,35915
913746,Heavy,Electric,10597,2020,728276
913747,Heavy,Diesel,1225,2017,756647
913748,Medium,Electric,15689,2022,689109
913749,Medium,Electric,22700,2017,177784
913750,Medium,Hybrid,16559,2015,104139
913751,Medium,Diesel,9422,2025,356005
913752,Heavy,Diesel,26478,2024,488943
913753,Light,Electric,22594,2025,752733
913754,Heavy,Hybrid,24823,2017,25720
913755,Heavy,Hybrid,27023,2021,713299
913756,Medium,CNG,3202,2018,780930
913757,Heavy,Hybrid,21761,2020,875382
913758,Heavy,Hybrid,12285,2021,245953
913759,Medium,Hybrid,1336,2022,733486
913760,Medium,Electric,26557,2023,774308
913761,Medium,CNG,17164,2023,422417
913762,Light,Diesel,4848,2024,595602
913763,Light,Hybrid,21609,2016,13543
913764,Light,Electric,26184,2017,123660
913765,Medium,Diesel,16473,2019,277326
913766,Light,Hybrid,27515,2017,668409
913767,Medium,Diesel,8589,2024,599385
913768,Heavy,Electric,5496,2016,466398
913769,Light,Electric,26074,2015,219509
913770,Light,Diesel,24013,2022,806852
913771,Heavy,Hybrid,29998,2024,368642
913772,Heavy,CNG,13983,2017,418584
913773,Medium,CNG,24244,2025,516905
913774,Light,Hybrid,28983,2016,301874
913775,Light,Electric,18554,2015,350300
913776,Medium,Electric,12430,2015,151712
913777,Light,Hybrid,4275,2015,822960
913778,Medium,Diesel,6650,2022,756692
913779,Light,Hybrid,12811,2017,248490
913780,Heavy,CNG,13219,2024,721869
913781,Heavy,Diesel,2186,2020,698328
913782,Heavy,Hybrid,3404,2025,130359
913783,Medium,Diesel,1382,2022,449227
913784,Heavy,CNG,25646,2015,459278
913785,Medium,Hybrid,29395,2021,149675
913786,Light,Diesel,12140,2019,122679
913787,Light,CNG,28205,2025,412949
913788,Light,Electric,7524,2016,592655
913789,Medium,Hybrid,17321,2018,128250
913790,Light,Diesel,6765,2017,79236
913791,Light,CNG,5448,2015,239915
913792,Heavy,Electric,1381,2024,185161
913793,Medium,Diesel,10896,2016,266475
913794,Light,CNG,17114,2016,478517
913795,Medium,Electric,17385,2018,285635
913796,Light,Hybrid,6462,2018,608649
913797,Medium,Hybrid,1998,2024,483276
913798,Heavy,Diesel,13859,2024,899965
913799,Light,CNG,22353,2019,731917
913800,Light,Diesel,20329,2015,374479
913801,Heavy,Electric,20110,2021,587397
913802,Medium,Diesel,4027,2025,101142
913803,Medium,Hybrid,27972,2021,188344
913804,Medium,Electric,20055,2023,119217
913805,Medium,Electric,1155,2024,359616
913806,Heavy,Hybrid,17637,2019,593238
913807,Medium,CNG,16513,2016,620041
913808,Medium,CNG,2393,2016,499787
913809,Medium,Electric,13607,2021,170807
913810,Light,CNG,16618,2025,821564
913811,Heavy,Hybrid,2869,2015,870216
913812,Light,Diesel,12510,2024,796596
913813,Light,Hybrid,16409,2017,428831
913814,Light,CNG,14945,2015,256590
913815,Light,Diesel,1542,2023,190319
913816,Medium,CNG,12872,2015,268523
913817,Medium,CNG,14900,2023,38692
913818,Medium,CNG,2450,2025,116637
913819,Heavy,CNG,18696,2020,634048
913820,Medium,CNG,25511,2023,838760
913821,Heavy,Diesel,27021,2018,626779
913822,Medium,Electric,29134,2018,368936
913823,Heavy,CNG,25398,2020,63272
913824,Heavy,Diesel,1873,2015,24979
913825,Heavy,Electric,28884,2023,122522
913826,Heavy,CNG,10017,2016,181340
913827,Light,Diesel,15379,2024,845096
913828,Medium,Hybrid,5640,2018,211557
913829,Light,Diesel,29682,2018,556947
913830,Medium,CNG,29759,2015,555085
913831,Medium,Electric,2898,2025,254192
913832,Medium,Hybrid,9131,2024,391672
913833,Light,Electric,25232,2024,830416
913834,Heavy,Hybrid,14297,2025,234399
913835,Light,CNG,26799,2022,276924
913836,Light,Diesel,17202,2020,172435
913837,Medium,Electric,5766,2022,29402
913838,Heavy,Diesel,5818,2017,615934
913839,Heavy,CNG,20820,2020,862194
913840,Heavy,CNG,18147,2017,307164
913841,Light,CNG,11161,2025,391375
913842,Light,CNG,4454,2016,744028
913843,Heavy,Diesel,25518,2017,578772
913844,Light,Diesel,5483,2017,877295
913845,Medium,Hybrid,18418,2018,574572
913846,Light,Diesel,2865,2019,604133
913847,Light,Diesel,9568,2019,72362
913848,Medium,Hybrid,16041,2021,154710
913849,Medium,Electric,24355,2022,779751
913850,Light,Hybrid,18810,2020,760707
913851,Medium,CNG,13596,2018,574496
913852,Medium,Hybrid,3089,2020,589266
913853,Light,CNG,20579,2018,183184
913854,Light,Electric,9050,2024,268276
913855,Medium,Electric,8287,2015,629752
913856,Medium,Hybrid,25907,2020,753003
913857,Medium,Diesel,24652,2016,725315
913858,Light,Diesel,16916,2024,245610
913859,Light,Diesel,22868,2017,42294
913860,Light,Hybrid,14598,2015,452540
913861,Heavy,Hybrid,17778,2015,501776
913862,Medium,CNG,29560,2024,344848
913863,Heavy,Diesel,4813,2023,93376
913864,Medium,Hybrid,6662,2018,148572
913865,Heavy,CNG,26419,2023,875457
913866,Light,Hybrid,28172,2025,187031
913867,Medium,Electric,4669,2015,392575
913868,Light,CNG,25681,2023,746511
913869,Medium,Diesel,19412,2022,301382
913870,Light,CNG,22987,2021,274820
913871,Heavy,Electric,11987,2016,808156
913872,Heavy,Hybrid,1787,2025,748226
913873,Light,Hybrid,8164,2017,89546
913874,Heavy,Electric,20329,2015,651087
913875,Heavy,CNG,10570,2025,199005
913876,Heavy,Hybrid,11940,2024,36656
913877,Light,Electric,22973,2025,84590
913878,Light,CNG,28750,2023,651274
913879,Medium,Hybrid,8550,2023,764416
913880,Heavy,Electric,4425,2017,359280
913881,Heavy,Hybrid,3567,2015,53669
913882,Heavy,CNG,15324,2020,545517
913883,Light,Hybrid,1500,2015,769760
913884,Medium,Diesel,6988,2017,683955
913885,Heavy,CNG,20437,2023,84313
913886,Light,CNG,18451,2016,129211
913887,Medium,Diesel,11770,2017,749364
913888,Light,CNG,26370,2024,847476
913889,Light,Hybrid,26381,2016,38603
913890,Light,CNG,18931,2021,840496
913891,Medium,CNG,25578,2018,231823
913892,Medium,Hybrid,16764,2015,784903
913893,Medium,Electric,15676,2016,11876
913894,Light,Diesel,27278,2023,898735
913895,Medium,Electric,23849,2017,741438
913896,Medium,CNG,23149,2020,898594
913897,Light,Hybrid,2795,2021,163180
913898,Heavy,Electric,24086,2021,439720
913899,Heavy,Hybrid,8727,2019,475382
913900,Medium,Hybrid,3590,2020,256165
913901,Medium,Hybrid,19244,2023,200723
913902,Light,Diesel,5947,2021,559028
913903,Medium,Hybrid,8361,2016,315537
913904,Medium,CNG,11344,2017,570508
913905,Light,CNG,8204,2020,898162
913906,Medium,Diesel,12481,2017,429530
913907,Light,Diesel,9081,2023,412840
913908,Medium,Diesel,12995,2016,188949
913909,Heavy,CNG,24772,2021,124582
913910,Medium,Electric,22384,2017,815265
913911,Light,Diesel,23226,2022,301080
913912,Medium,CNG,19424,2018,497172
913913,Medium,Electric,28206,2021,378677
913914,Light,Hybrid,23738,2019,160224
913915,Light,Hybrid,8662,2024,657367
913916,Medium,CNG,8652,2019,799765
913917,Heavy,Diesel,28987,2015,626034
913918,Medium,Hybrid,6976,2017,531780
913919,Medium,CNG,9620,2015,354656
913920,Heavy,Electric,29361,2015,184865
913921,Light,Diesel,24839,2024,787822
913922,Medium,CNG,6102,2016,201114
913923,Light,Electric,9082,2024,787977
913924,Medium,Electric,29284,2019,366480
913925,Light,Electric,28513,2017,632218
913926,Heavy,Hybrid,10212,2016,43737
913927,Light,Diesel,18914,2018,15581
913928,Medium,CNG,6660,2021,204917
913929,Medium,Diesel,5702,2018,732985
913930,Light,Electric,13952,2023,848977
913931,Light,Diesel,13146,2024,365433
913932,Heavy,Diesel,19424,2018,671299
913933,Light,Diesel,19958,2018,123615
913934,Heavy,Electric,25671,2021,234445
913935,Light,Electric,22231,2021,839712
913936,Heavy,Hybrid,7579,2025,768652
913937,Light,Electric,26227,2022,779959
913938,Light,Electric,29679,2019,676109
913939,Heavy,Electric,4191,2024,91560
913940,Heavy,Hybrid,27380,2015,832347
913941,Medium,Electric,21242,2017,872205
913942,Heavy,Electric,23976,2016,86829
913943,Light,Hybrid,14550,2017,893541
913944,Heavy,Hybrid,13599,2019,619971
913945,Medium,Electric,9489,2021,435049
913946,Heavy,CNG,21968,2018,177378
913947,Heavy,CNG,6736,2021,304540
913948,Light,Electric,15040,2022,39236
913949,Light,Hybrid,9794,2023,397096
913950,Light,Hybrid,27207,2021,426027
913951,Heavy,Electric,28162,2023,25731
913952,Medium,Hybrid,29805,2024,745315
913953,Medium,Electric,6991,2018,54197
913954,Light,Hybrid,29681,2022,184749
913955,Light,Diesel,5327,2025,145744
913956,Light,Diesel,10304,2018,297701
913957,Heavy,Hybrid,18931,2024,874700
913958,Light,Electric,27092,2024,876402
913959,Heavy,Diesel,19143,2024,770420
913960,Medium,CNG,12250,2018,110676
913961,Light,Hybrid,15738,2019,647047
913962,Light,Diesel,29781,2019,409004
913963,Heavy,Hybrid,6589,2017,117540
913964,Light,Electric,8717,2017,479863
913965,Heavy,Hybrid,27056,2015,46737
913966,Light,CNG,5674,2021,794860
913967,Light,CNG,14076,2021,350185
913968,Heavy,Hybrid,29305,2018,585608
913969,Heavy,Hybrid,25922,2017,574968
913970,Medium,CNG,5347,2025,328145
913971,Heavy,Electric,25654,2025,308424
913972,Medium,Hybrid,1777,2021,344547
913973,Light,Hybrid,3368,2021,716369
913974,Heavy,Electric,15015,2016,110857
913975,Heavy,Electric,16982,2024,491439
913976,Medium,Electric,1336,2016,636829
913977,Heavy,Electric,21698,2022,49149
913978,Medium,Hybrid,4492,2017,262051
913979,Light,Electric,19644,2021,550657
913980,Medium,CNG,23751,2017,420503
913981,Medium,Diesel,17974,2017,557972
913982,Light,Hybrid,22295,2020,825598
913983,Heavy,Diesel,16820,2020,875153
913984,Light,Diesel,9389,2025,878662
913985,Medium,CNG,9778,2016,98811
913986,Heavy,Diesel,13380,2025,487021
913987,Light,Electric,12762,2022,330717
913988,Light,Diesel,20525,2017,728482
913989,Light,CNG,12470,2022,569508
913990,Heavy,Diesel,29066,2020,613558
913991,Light,Diesel,15192,2025,695167
913992,Medium,Hybrid,26337,2019,728415
913993,Light,Hybrid,6414,2018,630411
913994,Light,Diesel,4147,2024,362093
913995,Medium,CNG,8518,2018,892911
913996,Light,CNG,15107,2025,202027
913997,Heavy,CNG,29570,2017,839917
913998,Heavy,CNG,19992,2020,600972
913999,Light,Diesel,8585,2022,204079
914000,Medium,Hybrid,9544,2025,349367
