Load_ID,Customer_ID,Origin_Warehouse_ID,Destination_City,Driver_ID,Truck_ID,Load_Date,Weight_KG,Freight_Revenue,Status,Load_Year,Load_Month,Load_Month_Name
10017056,549248.0,920039.0,Delhi,907232,913445,2024-03-04 07:56:30,18141.3,2174.72,In Transit,2024,3,March
10017057,522710.0,920231.0,Delhi,902666,913558,2023-07-06 18:51:37,19448.6,228183.6,Delivered,2023,7,July
10017058,524132.0,920255.0,Kolkata,901995,913632,2024-10-09 06:29:10,21774.6,179245.79,Delivered,2024,10,October
10017059,548201.0,920368.0,Kolkata,910346,912349,2023-09-03 20:27:59,2663.1,73426.19,Failed,2023,9,September
10017060,529805.0,920128.0,Hyderabad,900206,913597,2023-07-16 03:12:31,9948.2,160598.19,Failed,2023,7,July
10017061,526323.0,920144.0,Chennai,908116,911129,2023-10-30 18:12:54,21342.6,89237.72,In Transit,2023,10,October
10017062,548418.0,920066.0,Hyderabad,900538,912748,2023-05-22 07:53:05,2165.1,193958.9,Delivered,2023,5,May
10017063,543089.0,920240.0,Pune,911764,911031,2023-07-14 01:18:41,11642.3,76970.16,Failed,2023,7,July
10017064,501012.0,920321.0,Chennai,905122,910528,2023-04-12 19:43:38,5752.5,77968.67,Delivered,2023,4,April
10017065,532185.0,920289.0,Kolkata,900673,911634,2024-11-30 06:03:51,12777.4,212074.75,Delivered,2024,11,November
10017066,524338.0,920396.0,Kolkata,905858,912549,2025-03-03 12:17:19,2587.1,232625.94,Delivered,2025,3,March
10017067,519508.0,920051.0,Chennai,911930,911250,2025-04-06 10:02:41,10174.8,153728.17,Delivered,2025,4,April
10017068,532184.0,920207.0,Jaipur,909271,913860,2024-03-15 01:31:00,22535.4,221392.38,Delivered,2024,3,March
10017069,526269.0,920206.0,Chennai,909528,910918,2025-05-04 05:10:13,14189.5,149421.87,Delivered,2025,5,May
10017070,530018.0,920237.0,Delhi,910497,910104,2025-05-06 15:39:45,18041.8,6099.49,Delivered,2025,5,May
10017071,537844.0,920340.0,Jaipur,903823,911225,2024-07-12 11:04:03,903.5,12368.73,Delivered,2024,7,July
10017072,541789.0,920083.0,Kolkata,908013,911521,2025-03-29 16:28:24,2659.0,132653.23,Delivered,2025,3,March
10017073,523658.0,920342.0,,902872,913576,2025-05-30 13:53:16,4573.0,70250.12,Delivered,2025,5,May
10017074,507821.0,920304.0,Bengaluru,910953,913551,2023-04-09 18:21:31,15967.7,210379.58,Delivered,2023,4,April
10017075,514707.0,920027.0,Bengaluru,906697,912503,2025-04-10 03:47:57,16414.4,17094.71,Delivered,2025,4,April
10017076,541854.0,920004.0,Chennai,904873,913829,2024-08-24 05:13:18,18251.1,122275.52,Delivered,2024,8,August
10017077,535106.0,920184.0,Kolkata,901422,911397,2025-12-06 09:05:28,7634.4,227279.79,Cancelled,2025,12,December
10017078,524113.0,920221.0,Mumbai,910186,913575,2025-08-01 11:34:58,17897.8,93178.04,Delivered,2025,8,August
10017079,549512.0,920157.0,Mumbai,904847,910053,2025-03-30 14:36:06,24337.1,157854.47,Delivered,2025,3,March
10017080,518688.0,920281.0,Pune,900974,912753,2023-08-11 06:49:57,16569.1,92288.35,Delivered,2023,8,August
10017081,509273.0,920241.0,Bengaluru,909070,911158,2023-05-07 13:35:13,26530.8,91769.18,In Transit,2023,5,May
10017082,501030.0,920167.0,Mumbai,907946,910483,2025-06-02 06:40:30,10269.1,9127.81,Delivered,2025,6,June
10017083,532541.0,920176.0,Bengaluru,901546,911564,2025-12-17 18:17:47,16761.6,155139.55,Delivered,2025,12,December
10017084,529816.0,920183.0,Hyderabad,905417,910697,2024-05-03 05:23:26,17540.1,156784.1,Delivered,2024,5,May
10017085,541365.0,920296.0,Pune,909498,912830,2025-05-27 17:38:19,18753.7,72064.94,Delivered,2025,5,May
10017086,539876.0,920284.0,Hyderabad,900506,913684,2023-03-26 07:24:01,18615.3,80054.01,Delivered,2023,3,March
10017087,514173.0,920204.0,Jaipur,909726,911967,2025-04-06 18:34:13,21617.2,92650.49,Failed,2025,4,April
10017088,537918.0,920163.0,Hyderabad,907811,910153,2023-11-09 12:51:42,3323.7,63148.0,Delivered,2023,11,November
10017089,531794.0,920308.0,Hyderabad,908920,912179,2023-09-08 12:07:30,5659.2,114408.43,Delivered,2023,9,September
10017090,526427.0,920026.0,Pune,909153,913576,2023-11-25 13:39:44,24822.8,16111.45,Delivered,2023,11,November
10017091,500854.0,920256.0,Delhi,906342,911176,2023-10-14 07:24:38,24849.5,34703.7,Delivered,2023,10,October
10017092,535666.0,920164.0,Mumbai,900717,911548,2023-08-01 07:48:30,14334.1,10517.77,Delivered,2023,8,August
10017093,507464.0,920065.0,Chennai,900968,912008,2023-04-03 10:53:17,3238.8,193483.14,Delivered,2023,4,April
10017094,548218.0,920120.0,Bengaluru,906061,910264,2023-03-20 15:11:34,5457.3,235672.83,Delivered,2023,3,March
10017095,504310.0,920097.0,Mumbai,905147,913730,2023-01-21 04:22:31,21379.5,117517.35,Delivered,2023,1,January
10017096,522821.0,920176.0,Chennai,909662,910559,2023-06-13 18:37:22,12836.5,69085.2,Cancelled,2023,6,June
10017097,533275.0,920071.0,Hyderabad,901764,910392,2023-07-24 10:42:26,10881.1,185417.32,In Transit,2023,7,July
10017098,545429.0,920233.0,Delhi,907910,910714,2023-04-25 05:20:57,10275.8,102524.43,Delivered,2023,4,April
10017099,513806.0,920118.0,Pune,910821,910032,2023-09-25 21:43:54,24005.7,114549.52,Delivered,2023,9,September
10017100,521909.0,920192.0,Pune,908092,910563,2025-05-19 15:06:59,24680.3,104672.92,In Transit,2025,5,May
10017101,541848.0,920279.0,Jaipur,900430,910045,2025-01-12 16:43:49,12434.2,207441.82,Delivered,2025,1,January
10017102,506658.0,920104.0,Jaipur,909369,913791,2025-04-27 19:52:46,4668.5,101488.82,In Transit,2025,4,April
10017103,519361.0,920399.0,Mumbai,908125,911165,2025-08-04 09:22:59,26259.2,10803.15,Delivered,2025,8,August
10017104,526003.0,920234.0,Delhi,910487,910539,2024-09-27 16:46:54,1154.9,59686.6,Delivered,2024,9,September
10017105,504241.0,920367.0,Mumbai,900860,912290,2023-03-19 00:06:07,8833.5,111841.23,Delivered,2023,3,March
10017106,504037.0,920355.0,Chennai,905402,910160,2024-03-08 20:57:38,21900.5,208019.66,Delivered,2024,3,March
10017107,531653.0,920065.0,Chennai,908215,912420,2024-01-04 20:16:19,17937.5,220373.46,Delivered,2024,1,January
10017108,519455.0,920169.0,Chennai,910754,912413,2025-04-21 00:40:27,6230.8,194174.98,Delivered,2025,4,April
10017109,520314.0,920049.0,BENGALURU,910865,912994,2023-09-22 22:59:22,27610.8,49855.2,Cancelled,2023,9,September
10017110,506607.0,920215.0,Chennai,911814,913700,2023-03-11 02:40:20,23480.4,95099.46,Delivered,2023,3,March
10017111,506111.0,920046.0,Jaipur,907562,910786,2023-11-10 16:30:26,8165.9,235734.42,Delivered,2023,11,November
10017112,530914.0,920396.0,Kolkata,908314,911631,2024-08-30 18:48:22,25876.0,246379.99,Delivered,2024,8,August
10017113,512459.0,920276.0,Mumbai,904273,912584,2024-08-12 22:45:08,7850.8,136853.54,Delivered,2024,8,August
10017114,504893.0,920323.0,Pune,908683,913992,2024-08-30 22:12:27,26526.6,152970.68,Delivered,2024,8,August
10017115,508750.0,920119.0,Hyderabad,900580,913463,2025-06-16 09:02:46,19803.8,42251.91,Delivered,2025,6,June
10017116,520636.0,920165.0,Hyderabad,900985,910904,2024-08-25 08:10:36,26990.0,66061.78,Delivered,2024,8,August
10017117,509584.0,920312.0,Hyderabad,907312,912968,2025-06-09 15:31:36,22465.5,222744.9,Failed,2025,6,June
10017118,518486.0,920221.0,Pune,902374,912402,2024-04-17 08:05:49,9027.1,229443.01,Delivered,2024,4,April
10017119,516176.0,920074.0,Bengaluru,907257,910694,2024-04-16 22:18:06,16638.2,155058.45,In Transit,2024,4,April
10017120,546084.0,920260.0,Kolkata,907962,911200,2024-11-15 18:26:41,8763.4,62980.47,Delivered,2024,11,November
10017121,525165.0,920268.0,Kolkata,908351,912235,2025-10-19 07:47:05,23593.4,235431.92,In Transit,2025,10,October
10017122,522682.0,920135.0,Hyderabad,900696,912001,2023-10-13 05:29:56,18001.0,57248.81,Cancelled,2023,10,October
10017123,543259.0,920058.0,Mumbai,902318,912359,2023-09-05 09:36:51,13108.5,218304.04,In Transit,2023,9,September
10017124,508800.0,920013.0,Mumbai,909154,910032,2023-05-15 21:22:16,8448.3,200116.82,Delivered,2023,5,May
10017125,511537.0,920163.0,Jaipur,903493,912855,2024-04-10 22:30:54,11423.7,77727.83,Delivered,2024,4,April
10017126,510492.0,920348.0,Kolkata,909202,912367,2023-05-03 16:30:01,1596.9,115028.52,In Transit,2023,5,May
10017127,543279.0,920223.0,Hyderabad,911005,911997,2025-06-17 09:41:08,6038.6,111835.58,Delivered,2025,6,June
10017128,524124.0,920079.0,Bengaluru,905268,912933,2023-08-20 15:52:36,14493.2,140409.54,Delivered,2023,8,August
10017129,539346.0,920342.0,Hyderabad,911067,911067,2023-05-25 05:41:29,18316.9,192973.49,Delivered,2023,5,May
10017130,506388.0,920127.0,Pune,905520,910259,2024-03-30 03:56:46,3992.1,62317.91,Cancelled,2024,3,March
10017131,501869.0,920148.0,Kolkata,901015,911132,2024-05-15 09:36:56,2822.6,222430.85,Delivered,2024,5,May
10017132,523081.0,920267.0,Pune,906264,913304,2025-04-04 00:08:39,15956.3,7433.77,Delivered,2025,4,April
10017133,523014.0,920268.0,Pune,901844,913067,2023-11-04 16:54:19,8921.4,58420.16,Delivered,2023,11,November
10017134,545070.0,920380.0,Jaipur,909387,911102,2023-07-30 12:48:34,23912.2,223853.09,Delivered,2023,7,July
10017135,522585.0,920122.0,Delhi,911620,913689,2024-05-07 07:35:21,9091.3,215936.03,Delivered,2024,5,May
10017136,526488.0,920147.0,Chennai,906302,910190,2025-04-12 03:12:56,19612.5,170280.88,Delivered,2025,4,April
10017137,535629.0,920029.0,Pune,901608,911734,2023-10-05 11:46:59,24504.7,96432.66,Delivered,2023,10,October
10017138,527133.0,,Bengaluru,905427,910303,2023-04-20 04:26:24,23706.2,115538.78,In Transit,2023,4,April
10017139,528673.0,920152.0,Bengaluru,911306,912002,2025-09-18 13:11:05,2277.1,75178.53,Delivered,2025,9,September
10017140,548994.0,920255.0,Delhi,910047,911248,2025-08-09 07:42:48,4461.9,232329.05,Delivered,2025,8,August
10017141,521310.0,920057.0,Jaipur,910520,912901,2025-11-25 05:42:20,13994.7,229616.29,Delivered,2025,11,November
10017142,543509.0,920120.0,Delhi,910007,911209,2023-03-30 03:51:43,146.6,116510.32,Delivered,2023,3,March
10017143,513794.0,920293.0,Hyderabad,901389,911448,2025-06-14 11:47:07,7578.6,81686.54,Delivered,2025,6,June
10017144,502819.0,920315.0,Kolkata,900417,910860,2025-12-14 03:38:37,11665.7,209666.91,Delivered,2025,12,December
10017145,531697.0,920319.0,Chennai,907108,910592,2025-05-16 07:30:33,20315.5,85889.06,Delivered,2025,5,May
10017146,542793.0,920381.0,Kolkata,901340,911840,2024-07-31 01:48:46,10569.9,233175.65,Delivered,2024,7,July
10017147,539110.0,920309.0,Kolkata,903579,910551,2024-01-10 01:29:07,25202.9,72564.25,Delivered,2024,1,January
10017148,514658.0,920336.0,Bengaluru,902335,910128,2023-07-14 05:38:26,17986.5,150628.43,Delivered,2023,7,July
10017149,506722.0,920099.0,Kolkata,909789,910592,2024-01-12 12:07:07,17681.0,73645.7,Delivered,2024,1,January
10017150,513082.0,920079.0,Jaipur,902436,910660,2023-02-10 10:33:15,10760.7,108505.6,Delivered,2023,2,February
10017151,500731.0,920276.0,Jaipur,909792,911245,2023-09-23 19:44:50,21473.8,176593.51,Delivered,2023,9,September
10017152,548166.0,920306.0,Pune,905708,910834,2025-10-29 18:10:36,9433.3,105281.67,Delivered,2025,10,October
10017153,513480.0,920006.0,Chennai,902236,910730,2023-11-04 07:54:02,7756.8,205674.13,Delivered,2023,11,November
10017154,533251.0,920202.0,Pune,903077,911970,2025-05-28 09:48:49,23800.8,41051.58,Delivered,2025,5,May
10017155,530277.0,920359.0,Mumbai,902967,912834,2023-09-29 22:03:20,9926.2,178188.94,Delivered,2023,9,September
10017156,526816.0,920302.0,Kolkata,909394,913259,2025-03-14 16:20:03,25027.1,26545.42,Failed,2025,3,March
10017157,533790.0,920353.0,Delhi,907296,912805,2024-12-11 03:44:43,20472.2,94619.22,Delivered,2024,12,December
10017158,540840.0,920284.0,Mumbai,907092,912079,2025-04-17 15:13:07,10244.9,192920.35,Delivered,2025,4,April
10017159,544745.0,920153.0,Bengaluru,911881,911296,2024-06-10 18:11:42,26304.6,236774.86,Delivered,2024,6,June
10017160,532723.0,920133.0,Pune,908498,911968,2023-02-05 14:57:36,1069.0,191365.42,Delivered,2023,2,February
10017161,511629.0,920092.0,Jaipur,907752,912735,2023-09-27 17:06:40,368.2,119040.15,Delivered,2023,9,September
10017162,502196.0,920057.0,Hyderabad,907923,910691,2024-11-05 09:37:21,18850.6,68802.77,Delivered,2024,11,November
10017163,540377.0,920059.0,Mumbai,911115,913501,2025-06-07 20:56:22,11505.9,84099.51,Failed,2025,6,June
10017164,531132.0,920045.0,Pune,910973,913018,2025-06-08 09:46:13,15635.6,48926.25,Delivered,2025,6,June
10017165,503692.0,920377.0,Jaipur,909329,911586,2023-05-08 23:27:38,1762.7,222163.29,Delivered,2023,5,May
10017166,544645.0,920096.0,Kolkata,905442,911767,2025-08-27 11:40:09,15395.1,141368.27,Delivered,2025,8,August
10017167,539951.0,920304.0,Delhi,911807,913588,2025-09-02 13:29:55,13139.8,59839.68,Cancelled,2025,9,September
10017168,530101.0,920158.0,Jaipur,904294,910836,2024-05-16 06:03:32,21204.8,235313.15,Delivered,2024,5,May
10017169,506946.0,920050.0,Kolkata,902466,913703,2023-11-25 07:24:36,26249.2,208114.16,Delivered,2023,11,November
10017170,504061.0,920191.0,Kolkata,905356,912296,2025-12-12 16:01:54,2627.3,185581.23,Delivered,2025,12,December
10017171,513637.0,920092.0,Hyderabad,900267,911420,2023-09-07 22:08:02,26042.8,4296.03,Delivered,2023,9,September
10017172,533253.0,920092.0,Bengaluru,909823,910790,2025-08-09 02:39:19,4229.1,41930.32,Failed,2025,8,August
10017173,534583.0,920086.0,Hyderabad,902943,910969,2024-11-20 10:20:35,13731.6,47879.63,Delivered,2024,11,November
10017174,526668.0,920023.0,Kolkata,904474,912059,2024-09-12 23:58:25,1744.8,155480.98,Delivered,2024,9,September
10017175,505492.0,920243.0,Mumbai,909976,911376,2025-03-31 00:42:01,24429.2,17576.81,Delivered,2025,3,March
10017176,541262.0,920116.0,Mumbai,901743,911813,2024-02-04 07:34:48,3319.5,164996.77,Delivered,2024,2,February
10017177,533801.0,920372.0,Kolkata,904741,911059,2025-04-14 06:35:13,10262.1,119450.35,Delivered,2025,4,April
10017178,537282.0,920230.0,Kolkata,907967,911402,2023-10-04 10:59:27,4626.3,109476.55,Delivered,2023,10,October
10017179,523671.0,920173.0,Chennai,911557,912894,2025-07-24 22:09:49,5991.0,81970.5,Delivered,2025,7,July
10017180,510672.0,920327.0,Kolkata,910728,913838,2025-01-29 21:15:07,22492.4,10853.82,In Transit,2025,1,January
10017181,511313.0,920052.0,Kolkata,909454,910853,2023-07-06 14:42:34,20920.8,196944.05,Delivered,2023,7,July
10017182,519581.0,920222.0,Delhi,903243,913572,2023-08-28 00:37:11,17871.9,72648.48,Cancelled,2023,8,August
10017183,535388.0,920274.0,Mumbai,909961,912329,2023-08-11 01:29:31,6054.3,190971.2,Delivered,2023,8,August
10017184,545747.0,920304.0,Mumbai,904259,913550,2024-06-22 06:00:10,15622.0,229252.23,Delivered,2024,6,June
10017185,518305.0,920171.0,Pune,905074,910649,2023-04-26 05:00:31,4569.4,200396.26,Cancelled,2023,4,April
10017186,512803.0,920380.0,Pune,908876,910736,2024-12-24 06:44:53,23733.7,238262.21,In Transit,2024,12,December
10017187,539284.0,920290.0,Delhi,911893,913542,2025-02-23 14:23:29,10081.4,73427.81,Delivered,2025,2,February
10017188,542261.0,920362.0,Chennai,903874,913722,2023-02-05 08:24:09,18041.1,245918.37,In Transit,2023,2,February
10017189,529908.0,920225.0,Kolkata,910561,910243,2024-05-17 03:51:46,22694.3,208485.27,Delivered,2024,5,May
10017190,513350.0,920072.0,Hyderabad,901647,910152,2024-09-18 21:34:46,22123.9,177494.09,Delivered,2024,9,September
10017191,547429.0,920231.0,Hyderabad,911836,910145,2025-06-02 08:37:09,2615.3,134720.04,Delivered,2025,6,June
10017192,543674.0,920125.0,Mumbai,909432,911731,2024-06-07 14:33:07,20392.5,107142.08,Delivered,2024,6,June
10017193,534026.0,920241.0,Hyderabad,911255,912520,2024-08-15 23:38:59,26527.9,61597.62,Delivered,2024,8,August
10017194,512023.0,920396.0,Jaipur,906800,913418,2023-10-31 15:15:20,20632.4,22947.2,Delivered,2023,10,October
10017195,519434.0,920249.0,Pune,907820,911347,2024-03-16 09:58:32,16243.5,152439.44,Delivered,2024,3,March
10017196,502706.0,920355.0,Delhi,906497,913880,2025-10-13 10:52:49,13973.5,218062.21,Delivered,2025,10,October
10017197,528841.0,920203.0,Jaipur,907521,911559,2024-07-31 13:21:23,12961.1,169553.76,Delivered,2024,7,July
10017198,506483.0,920027.0,Hyderabad,902093,912607,2023-10-28 22:09:50,903.2,57160.35,Delivered,2023,10,October
10017199,549266.0,920384.0,Bengaluru,905931,912463,2023-03-14 01:01:56,3967.7,65565.25,Delivered,2023,3,March
10017200,525466.0,920183.0,Chennai,906731,912815,2023-03-11 04:39:34,15468.9,133565.83,Delivered,2023,3,March
10017201,517630.0,920297.0,Pune,905436,912877,2025-08-03 22:25:42,2831.1,193830.36,Delivered,2025,8,August
10017202,542255.0,920355.0,Hyderabad,900427,910920,2024-03-18 01:44:15,20563.2,175144.87,Delivered,2024,3,March
10017203,504225.0,920228.0,Pune,906149,911744,2024-04-17 12:41:17,16607.5,136116.82,Cancelled,2024,4,April
10017204,503961.0,920075.0,Jaipur,905111,911018,2023-12-31 08:57:53,20377.3,68501.4,Delivered,2023,12,December
10017205,541610.0,920083.0,Kolkata,911006,912025,2024-02-16 09:51:10,2746.7,38353.42,Delivered,2024,2,February
10017206,543191.0,920261.0,Jaipur,911987,912556,2025-05-15 16:46:28,24575.5,242644.24,In Transit,2025,5,May
10017207,541881.0,920397.0,Pune,902644,910640,2023-05-09 16:30:36,23034.4,84499.47,Delivered,2023,5,May
10017208,521577.0,920263.0,Bengaluru,909875,911956,2023-01-22 06:54:13,2693.3,11548.26,Delivered,2023,1,January
10017209,545721.0,920072.0,Mumbai,902358,911199,2025-03-03 21:48:43,20617.1,233619.87,Delivered,2025,3,March
10017210,518142.0,920121.0,Jaipur,906989,913975,2025-06-29 07:01:43,10564.8,189173.72,Delivered,2025,6,June
10017211,537629.0,920366.0,Chennai,911337,913850,2023-05-04 23:37:00,19649.0,30949.05,Delivered,2023,5,May
10017212,500912.0,920142.0,Delhi,907865,913459,2023-05-17 20:13:27,4331.3,80207.21,Delivered,2023,5,May
10017213,511655.0,920184.0,Chennai,907092,912086,2023-03-15 14:28:03,5027.5,122251.91,Delivered,2023,3,March
10017214,520814.0,920385.0,Kolkata,907851,910820,2025-07-16 09:50:05,4843.4,134748.63,Delivered,2025,7,July
10017215,541937.0,920006.0,Bengaluru,904305,913824,2025-03-24 23:58:46,23499.5,53926.1,Failed,2025,3,March
10017216,523101.0,920218.0,Chennai,904787,912623,2023-02-16 09:42:22,14022.8,220547.76,In Transit,2023,2,February
10017217,513439.0,920182.0,Pune,911108,911331,2024-06-20 05:28:14,3047.2,167075.39,Cancelled,2024,6,June
10017218,548883.0,920279.0,Pune,910560,912414,2024-09-01 14:12:00,15671.8,31143.39,Delivered,2024,9,September
10017219,516900.0,920076.0,Kolkata,909474,912999,2023-05-10 18:15:21,24808.4,7252.62,Delivered,2023,5,May
10017220,523435.0,920041.0,Delhi,906836,910141,2024-08-06 20:06:41,2062.0,86410.49,In Transit,2024,8,August
10017221,544067.0,920028.0,Delhi,910443,913469,2024-05-14 00:17:19,9185.7,72690.25,Delivered,2024,5,May
10017222,515182.0,920173.0,Chennai,910822,910866,2025-12-12 18:51:42,9239.6,8517.84,Delivered,2025,12,December
10017223,549256.0,920163.0,Chennai,906659,912031,2025-05-05 21:21:15,17820.1,205509.22,Delivered,2025,5,May
10017224,514698.0,920058.0,Kolkata,906514,910305,2023-08-05 01:28:44,6105.8,19702.8,Delivered,2023,8,August
10017225,548080.0,920173.0,Mumbai,910616,911430,2024-11-22 19:15:05,16658.5,175757.09,In Transit,2024,11,November
10017226,531895.0,920326.0,Delhi,908033,913377,2025-12-19 07:37:29,9553.0,131838.78,Delivered,2025,12,December
10017227,548176.0,920017.0,Delhi,904833,913220,2024-04-06 07:00:53,25424.0,230996.92,Failed,2024,4,April
10017228,534304.0,920105.0,Chennai,910733,912365,2023-09-23 14:35:00,20338.8,57799.84,Cancelled,2023,9,September
10017229,528097.0,920247.0,Kolkata,902507,910285,2025-12-11 03:14:30,23374.5,183541.34,Delivered,2025,12,December
10017230,541150.0,920197.0,Bengaluru,900553,912531,2025-04-20 08:06:58,25552.2,186558.54,Failed,2025,4,April
10017231,502570.0,920321.0,Kolkata,908442,910944,2025-06-03 18:39:31,833.0,67261.71,Delivered,2025,6,June
10017232,529986.0,920019.0,Hyderabad,907692,912466,2023-03-07 05:42:50,22732.5,48424.09,Delivered,2023,3,March
10017233,520733.0,920374.0,Mumbai,910069,912697,2024-10-15 17:29:20,21320.9,225140.74,In Transit,2024,10,October
10017234,504240.0,920034.0,Hyderabad,905354,913598,2025-03-24 23:52:50,11000.9,165501.91,Delivered,2025,3,March
10017235,529127.0,920043.0,Hyderabad,904330,911530,2025-11-22 15:42:50,17179.4,6171.05,Delivered,2025,11,November
10017236,540855.0,920306.0,Bengaluru,905444,911110,2025-12-05 20:41:57,2511.0,222777.29,Delivered,2025,12,December
10017237,511812.0,920109.0,Kolkata,910513,910777,2025-03-27 10:52:26,21461.5,238989.97,Delivered,2025,3,March
